"observed_strength","hidden_strength","n_total","n_control","ps_observed_min","ps_observed_max","ps_observed_iqr","weight_cv_control","var_observed_control","var_ideal_control","epsilon_added_to_denominator","original_variance_ratio","stabilized_variance_ratio","original_R2","stabilized_R2","tau_observed","tau_ideal","tau_gap_observed_minus_ideal","original_bound","stabilized_bound","flag_good_overlap_instability","diagnostic_status","replicate","epsilon_fraction","grid_type"
0.1,0.12,1800,927,0.418453422722087,0.588398622645497,0.0324405760105022,0.101279019326049,0.0116656498227738,0.0295424274938221,1.13728670123093e-06,2.53242879244917,2.53218192949021,0.605122164547468,0.605083667822665,0.0743844877850317,-0.0182285408783687,0.0926130286634004,0.166931676552603,0.166926366529768,FALSE,"stable",20,1e-06,"epsilon_fraction"
0.1,0.12,1800,865,0.419389944225894,0.584790433313625,0.0334967559699708,0.102261255154587,0.00892324182680081,0.0203254516159808,8.53297405146231e-07,2.27781024099713,2.27759244305336,0.560981866706227,0.56093988498689,0.21982577839565,0.138449060911553,0.0813767174840968,0.131023908258106,0.131019005504394,FALSE,"stable",21,1e-06,"epsilon_fraction"
0.1,0.12,1800,920,0.387683734972803,0.589083173826799,0.0336627093866959,0.0991124955171703,0.0108194255951946,0.0275418424647745,1.10140585845818e-06,2.54559192837437,2.54533281623843,0.607164059229789,0.607124068954633,0.092137449288529,0.00116236401420644,0.0909750852743225,0.160640114656662,0.160634824366443,FALSE,"stable",22,1e-06,"epsilon_fraction"
0.1,0.12,1800,875,0.412703669777922,0.592192282444229,0.0335627071991524,0.102364643977545,0.00936494169307287,0.0220493985967528,8.93727491306023e-07,2.35446191972156,2.35423724704151,0.575274506831582,0.575233973867048,0.0353605759125055,-0.0615965307615627,0.0969571066740682,0.144604273591787,0.144599179203742,FALSE,"stable",23,1e-06,"epsilon_fraction"
0.1,0.12,1800,953,0.424698108964735,0.578941878286877,0.0339700775659179,0.101952151319377,0.013243143661554,0.0314939859311399,1.27408470319493e-06,2.37813518723427,2.37790641570786,0.579502458326188,0.579462003468997,0.124729109897401,0.0325978777955882,0.0921312321018124,0.171801860499281,0.171795863681723,FALSE,"stable",24,1e-06,"epsilon_fraction"
0.1,0.12,1800,900,0.408929687917827,0.575327604915877,0.0333987382135864,0.0982610982785803,0.00961029391567684,0.0238410379247138,9.9534454832351e-07,2.48078135111175,2.48052444154149,0.596901194233883,0.596859445021811,0.0357203304855696,-0.0605609518011987,0.0962812822867682,0.151480155368599,0.151474857768444,FALSE,"stable",25,1e-06,"epsilon_fraction"
0.1,0.12,1800,881,0.421065498893019,0.58152202705581,0.0334815496619347,0.100793947675184,0.00928026792749178,0.0214902359480607,9.13464354249318e-07,2.31569132658317,2.31546341362759,0.568163516216339,0.568121010198422,0.0882464952316099,0.0033516915093752,0.0848948037222347,0.137341812453989,0.137336674881296,FALSE,"stable",26,1e-06,"epsilon_fraction"
0.1,0.12,1800,906,0.407766073811516,0.580606221169427,0.0358556060082936,0.104410614990318,0.0112193214364538,0.0263950558912751,1.02914669388754e-06,2.35264280828182,2.3524270204996,0.574946100411087,0.574907110279824,0.0738922689833494,-0.00627109780658408,0.0801633667899335,0.15260951182552,0.152604337109336,FALSE,"stable",27,1e-06,"epsilon_fraction"
0.1,0.12,1800,928,0.424612549236702,0.585619764674531,0.0328158603397573,0.0998434067533654,0.0113241041797965,0.0287653355546175,1.13596532238648e-06,2.54018641103092,2.53993162052419,0.606328104245642,0.606288613473138,0.0870937858343944,-0.00967107138416634,0.0967648572185608,0.166056116374662,0.166050708583856,FALSE,"stable",28,1e-06,"epsilon_fraction"
0.1,0.12,1800,955,0.425090422584016,0.583735878764081,0.0335728887300194,0.0984316661208691,0.0123790404970693,0.0308841923772104,1.27766592090493e-06,2.4948777237236,2.49462024889925,0.599178753134442,0.599137383559181,0.0735051861878677,-0.0175494258257627,0.0910546120136304,0.169257419888705,0.169251576700507,FALSE,"stable",29,1e-06,"epsilon_fraction"
0.1,0.12,1800,932,0.427291072413348,0.580806987489077,0.0327382799660927,0.101552756280609,0.0118947199071041,0.0273842156930783,1.15337567923228e-06,2.30221610150931,2.30199288796318,0.565635910831999,0.565593792566054,0.207461422343831,0.113698754337473,0.0937626680063589,0.159862617351944,0.159856665412323,FALSE,"stable",30,1e-06,"epsilon_fraction"
0,0.12,1800,882,0.5,0.5,0,0,0,0.0132146767764686,9.23106497500961e-06,Inf,1431.54411893356,0.999999999999,0.999301453593519,0.144901317242546,0.0523023248080827,0.092598992434463,NA,0.154376274507511,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",1,1e-05,"epsilon_fraction"
0,0.12,1800,855,0.5,0.5,0,0,0,0.0117216405175922,8.1859410430839e-06,Inf,1431.92339840946,0.999999999999,0.999301638620396,0.123778624131904,0.0340107780928893,0.0897678460390144,NA,0.14022639212947,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",2,1e-05,"epsilon_fraction"
0,0.12,1800,901,0.5,0.5,0,0,0,0.013876924501826,1.00445433747298e-05,Inf,1381.53861097736,0.999999999999,0.999276169343329,0.0596639338780417,-0.0200960498493878,0.0797599837274295,NA,0.150577045323226,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",3,1e-05,"epsilon_fraction"
0,0.12,1800,856,0.5,0.5,0,0,0,0.0115419155458137,8.22249353634013e-06,Inf,1403.70016647663,0.999999999999,0.99928759714939,0.139754603933767,0.052713489369999,0.0870411145637682,NA,0.137902282536898,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",4,1e-05,"epsilon_fraction"
0,0.12,1800,841,0.5,0.5,0,0,0,0.0107785261260024,7.69050355503702e-06,Inf,1401.53710987401,0.999999999999,0.999286497665345,0.085565539276546,-0.000753027347534463,0.0863185666240804,NA,0.131992283076651,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",5,1e-05,"epsilon_fraction"
0,0.12,1800,918,0.5,0.5,0,0,0,0.0152669968945802,1.08329862557268e-05,Inf,1409.3064030714,0.999999999999,0.999290431095878,0.163893277529233,0.0732202550687484,0.0906730224604844,NA,0.160088556351223,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",6,1e-05,"epsilon_fraction"
0,0.12,1800,910,0.5,0.5,0,0,0,0.0159464956096578,1.04544880696882e-05,Inf,1525.32534384857,0.999999999999,0.999344402160475,0.166907075982902,0.0786070916289694,0.0882999843539322,NA,0.15712399238513,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",7,1e-05,"epsilon_fraction"
0,0.12,1800,925,0.5,0.5,0,0,0,0.0158882451422948,1.11755102040816e-05,Inf,1421.701994106,0.999999999999,0.999296617713033,0.19670746475258,0.105396150551571,0.0913113142010097,NA,0.164975555811856,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",8,1e-05,"epsilon_fraction"
0,0.12,1800,917,0.5,0.5,0,0,0,0.0148323720927222,1.07849283496368e-05,Inf,1375.28703129693,0.999999999999,0.999272879059248,0.0960222182772672,0.00815405684989701,0.0878681614273702,NA,0.158116090301693,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",9,1e-05,"epsilon_fraction"
0,0.12,1800,899,0.5,0.5,0,0,0,0.0141005999170526,9.95565415662213e-06,Inf,1416.34087476547,0.999999999999,0.999293955277422,0.143255553203941,0.0642130557369889,0.0790424974669519,NA,0.148202561209928,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",10,1e-05,"epsilon_fraction"
0,0.12,1800,949,0.5,0.5,0,0,0,0.0168924822870433,1.24357878544769e-05,Inf,1358.37652464955,0.999999999999,0.999263827089284,0.0834113870819093,-0.00862514945972226,0.0920365365416316,NA,0.171857821884622,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",11,1e-05,"epsilon_fraction"
0,0.12,1800,892,0.5,0.5,0,0,0,0.0145941000916634,9.65068214015409e-06,Inf,1512.23508138777,0.999999999999,0.999338727151415,0.0178897409058659,-0.0707508927053559,0.0886406336112219,NA,0.156450839154163,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",12,1e-05,"epsilon_fraction"
0,0.12,1800,898,0.5,0.5,0,0,0,0.0138788957089701,9.91150485985812e-06,Inf,1400.28138059842,0.999999999999,0.999285857818396,0.12458878906641,0.0336228147027833,0.0909659743636263,NA,0.155788445348885,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",13,1e-05,"epsilon_fraction"
0,0.12,1800,885,0.5,0.5,0,0,0,0.0131888608595672,9.35501209352325e-06,Inf,1409.81761730679,0.999999999999,0.999290688392793,0.0678188129224838,-0.0188810378008535,0.0866998507233373,NA,0.142511016489154,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",14,1e-05,"epsilon_fraction"
0,0.12,1800,900,0.5,0.5,0,0,0,0.015122094020295,1e-05,Inf,1512.2094020295,0.999999999999,0.999338715922108,0.0825164659370049,-0.0145990543626335,0.0971155202996384,NA,0.16356023331558,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",15,1e-05,"epsilon_fraction"
0,0.12,1800,929,0.5,0.5,0,0,0,0.0156974852396302,1.13761449750277e-05,Inf,1379.85980963573,0.999999999999,0.999275288697434,0.146292864122675,0.0568386966158902,0.0894541675067845,NA,0.166548212778787,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",16,1e-05,"epsilon_fraction"
0,0.12,1800,943,0.5,0.5,0,0,0,0.0168888572703431,1.21077025089557e-05,Inf,1394.88538456003,0.999999999999,0.999283095219816,0.16316443854921,0.0739231831361885,0.0892412554130217,NA,0.174643224056883,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",17,1e-05,"epsilon_fraction"
0,0.12,1800,910,0.5,0.5,0,0,0,0.0145977965040248,1.04544880696882e-05,Inf,1396.31863432413,0.999999999999,0.999283831085958,0.0286751978254636,-0.060523601169953,0.0891987989954166,NA,0.15596087183485,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",18,1e-05,"epsilon_fraction"
0,0.12,1800,889,0.5,0.5,0,0,0,0.0130827663992103,9.52284615041673e-06,Inf,1373.82944054365,0.999999999999,0.999272107606309,0.0884946310847917,0.00753271839686054,0.0809619126879312,NA,0.142152093723849,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",19,1e-05,"epsilon_fraction"
0,0.12,1800,937,0.5,0.5,0,0,0,0.0186678445684671,1.17884740100622e-05,Inf,1583.56752133762,0.999999999999,0.99936851445453,0.123367845667575,0.0215732478630899,0.101794597804485,NA,0.18135160564147,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",20,1e-05,"epsilon_fraction"
0,0.12,1800,915,0.5,0.5,0,0,0,0.0151898766356877,1.06894570525711e-05,Inf,1421.01479625985,0.999999999999,0.999296277559789,0.141516389608954,0.0565631257704883,0.0849532638384657,NA,0.155007111926351,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",21,1e-05,"epsilon_fraction"
0,0.12,1800,907,0.5,0.5,0,0,0,0.0150211345225563,1.0316007669456e-05,Inf,1456.09958850956,0.999999999999,0.999313233787104,0.105161327831618,0.00984587516600599,0.0953154526656123,NA,0.161132010555623,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",22,1e-05,"epsilon_fraction"
0,0.12,1800,894,0.5,0.5,0,0,0,0.0135377125788816,9.73685364676988e-06,Inf,1390.35802221107,0.999999999999,0.999280760793965,0.116875693887299,0.0296058434124035,0.087269850474896,NA,0.149441158129418,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",23,1e-05,"epsilon_fraction"
0,0.12,1800,912,0.5,0.5,0,0,0,0.0151807761248949,1.05478451424397e-05,Inf,1439.23009106518,0.999999999999,0.999305184065975,0.0242843869605041,-0.0652674683111933,0.0895518552716974,NA,0.162742033402957,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",24,1e-05,"epsilon_fraction"
0,0.12,1800,877,0.5,0.5,0,0,0,0.013963234635093,9.02808802141963e-06,Inf,1546.64360847662,0.999999999999,0.999353438636723,0.116710384670468,0.0144009468280488,0.102309437842419,NA,0.159217994713657,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",25,1e-05,"epsilon_fraction"
0,0.12,1800,898,0.5,0.5,0,0,0,0.0157571465006208,9.91150485985812e-06,Inf,1589.78346108044,0.999999999999,0.999370983517893,0.0901793163538023,-0.0080826504987046,0.0982619668525069,NA,0.166622235001186,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",26,1e-05,"epsilon_fraction"
0,0.12,1800,904,0.5,0.5,0,0,0,0.0149895060509532,1.0179368622449e-05,Inf,1472.53789570959,0.999999999999,0.999320900329347,-0.00883590655401356,-0.0965256120753979,0.0876897055213843,NA,0.161484231852733,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",27,1e-05,"epsilon_fraction"
0,0.12,1800,879,0.5,0.5,0,0,0,0.0124489820051485,9.10874385935129e-06,Inf,1366.70678167858,0.999999999999,0.999268314159697,0.154353404365721,0.0686121822432634,0.085741222122458,NA,0.146475380057734,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",28,1e-05,"epsilon_fraction"
0,0.12,1800,927,0.5,0.5,0,0,0,0.0163096934965891,1.12753746413009e-05,Inf,1446.48794522959,0.999999999999,0.999308670353391,0.122300161536756,0.0360679082929811,0.0862322532437745,NA,0.159972412775906,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",29,1e-05,"epsilon_fraction"
0,0.12,1800,875,0.5,0.5,0,0,0,0.013039315060343,8.94813732651571e-06,Inf,1457.20998511098,0.999999999999,0.99931375710418,-0.0404566969220802,-0.135052796126634,0.0945960992045535,NA,0.149489033723763,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",30,1e-05,"epsilon_fraction"
0.001,0.12,1800,916,0.499146222076043,0.500942038181589,0.000332513740181506,0.000977107556468324,1.02518609834798e-06,0.0162986677729361,1.07378656196833e-05,15898.2528140016,1385.58157896664,0.999937100006416,0.999278281398093,-0.0386371830952158,-0.130002354567058,0.0913651714718422,0.154695505159708,0.154644535418606,TRUE,"unstable_good_overlap_warning",1,1e-05,"epsilon_fraction"
0.001,0.12,1800,917,0.499110106028029,0.500881979561463,0.000335327699372723,0.00102170655293807,1.12584523971783e-06,0.0161744986998313,1.07851536894145e-05,14366.538249862,1357.94644899775,0.999930393809378,0.999263593935727,0.123921291527861,0.0347298106571606,0.0891914808707005,0.155071824392584,0.155020111234552,TRUE,"unstable_good_overlap_warning",2,1e-05,"epsilon_fraction"
0.001,0.12,1800,913,0.49925787025159,0.500815209169314,0.000322204832408746,0.00101107401996381,1.08309703728681e-06,0.0147584501590096,1.0595012309335e-05,13626.1568917037,1263.77050607758,0.999926611735947,0.999208717092865,0.111387522555929,0.0241637960924663,0.0872237264634623,0.152336777425048,0.152282082714892,TRUE,"unstable_good_overlap_warning",3,1e-05,"epsilon_fraction"
0.001,0.12,1800,857,0.499158127916051,0.500876167656624,0.000348962820645782,0.000970554387129087,7.77977460643557e-07,0.0125759396423566,8.25899609594242e-06,16164.9151531377,1391.60965378631,0.999938137627663,0.999281407686934,0.0846004153226536,-0.00423582025559099,0.0888362355782446,0.138115533333172,0.138070170775011,TRUE,"unstable_good_overlap_warning",4,1e-05,"epsilon_fraction"
0.001,0.12,1800,905,0.499198667355211,0.500826494107762,0.000333105086505303,0.00101248803875898,1.04818436501322e-06,0.0149197989669948,1.0224871877372e-05,14233.9453487332,1323.4919303337,0.999929745409618,0.999244423047031,0.0186302410575092,-0.0702081233836321,0.0888383644411413,0.154795258572921,0.154742203427859,TRUE,"unstable_good_overlap_warning",5,1e-05,"epsilon_fraction"
0.001,0.12,1800,882,0.499089933296897,0.500882521188995,0.000343107677132581,0.000993357799250327,9.10827468264827e-07,0.0135832478309731,9.23048896572335e-06,14913.085413256,1339.39690368496,0.999932944794971,0.999253395317513,0.156398182807337,0.0700961014836592,0.0863020813236778,0.145723344388839,0.14567381954157,TRUE,"unstable_good_overlap_warning",6,1e-05,"epsilon_fraction"
0.001,0.12,1800,921,0.499182014051132,0.501036531774582,0.000330402434917221,0.000994524643474347,1.08581227052678e-06,0.0174171993558422,1.09780106340059e-05,16040.7096407119,1443.75456218759,0.999937658618453,0.999307361496067,0.167521910004098,0.06851890526215,0.0990030047419479,0.171493437638985,0.171439379839394,TRUE,"unstable_good_overlap_warning",7,1e-05,"epsilon_fraction"
0.001,0.12,1800,898,0.499192942032471,0.500843188286742,0.000343832183754667,0.00101073503289387,1.0125091339572e-06,0.0136950081190747,9.91115599742808e-06,13525.8119258147,1253.70083706859,0.999926067284871,0.999202361543972,0.0419057044299043,-0.0429452853502019,0.0848509897801062,0.144368600006104,0.144316346494783,TRUE,"unstable_good_overlap_warning",8,1e-05,"epsilon_fraction"
0.001,0.12,1800,912,0.499069112408847,0.500719915785453,0.00035309532990746,0.00102433365067223,1.10665299769738e-06,0.0148136731832914,1.05469912232552e-05,13386.0145990787,1271.16229931383,0.999925295165891,0.999213318393301,0.117161159155044,0.0331141541391364,0.0840470050159074,0.151315738414964,0.151261858152239,TRUE,"unstable_good_overlap_warning",9,1e-05,"epsilon_fraction"
0.001,0.12,1800,913,0.499088676723286,0.500838396532617,0.000340443864396911,0.00100514034547852,1.07033634877748e-06,0.0143507290819548,1.05941681873809e-05,13407.6817052378,1230.29049690619,0.999925415890533,0.99918718383787,-0.00534829738994225,-0.0820195523828718,0.0766712549929296,0.143856903346822,0.143803789692474,TRUE,"unstable_good_overlap_warning",10,1e-05,"epsilon_fraction"
0.001,0.12,1800,908,0.499107088760068,0.500836477457423,0.000331295778230711,0.0010267986478785,1.09251178434954e-06,0.0155113012641324,1.03622855055678e-05,14197.8342809067,1354.13145004196,0.999929566722627,0.999261519256518,0.0174052341014002,-0.0764924816739088,0.0938977157753089,0.157825295004776,0.157772565088615,TRUE,"unstable_good_overlap_warning",11,1e-05,"epsilon_fraction"
0.001,0.12,1800,912,0.499171589013001,0.500835686016411,0.00031803924609064,0.000967255849737192,9.86893328610714e-07,0.0171145365874508,1.054842169601e-05,17341.8302579303,1483.66442970321,0.999942335959635,0.999325993142398,-0.00949546445167671,-0.107917453534493,0.0984219890828166,0.165854766181206,0.165803643657907,TRUE,"unstable_good_overlap_warning",12,1e-05,"epsilon_fraction"
0.001,0.12,1800,882,0.499038769368438,0.500843298482194,0.000342813164413425,0.00100615166667644,9.34475015178239e-07,0.0133238110882103,9.23083084046973e-06,14258.0709722549,1310.71423500823,0.999929864285152,0.999237057191193,0.124877943014487,0.0270260157288833,0.0978519272856032,0.14804561502606,0.147994319016084,TRUE,"unstable_good_overlap_warning",13,1e-05,"epsilon_fraction"
0.001,0.12,1800,881,0.499084924346959,0.500743395628988,0.000329958936275743,0.000985271998237976,8.92137317444437e-07,0.0129505013329195,9.19008282867548e-06,14516.2645701412,1284.48904559017,0.999931111754324,0.999221480320573,0.0142196437099629,-0.0693924203937191,0.0836120641036819,0.141467876829688,0.141417669436115,TRUE,"unstable_good_overlap_warning",14,1e-05,"epsilon_fraction"
0.001,0.12,1800,892,0.499224660794397,0.50089695164037,0.000338495034519548,0.00101619623331201,9.96535605362535e-07,0.0147062857281004,9.65022987571737e-06,14757.4112244091,1381.29141232936,0.999932237437529,0.999276039805161,0.0722582349642998,-0.0227225615049254,0.0949807964692252,0.152014619150606,0.151964731768241,TRUE,"unstable_good_overlap_warning",15,1e-05,"epsilon_fraction"
0.001,0.12,1800,900,0.499130338970038,0.500779817348013,0.000337503757808277,0.000941889813774541,8.87095742996874e-07,0.0151739121530544,9.99931603611371e-06,17105.1572198875,1393.83962879036,0.999941538099466,0.999282557347815,0.00892327335428988,-0.0814551387314308,0.0903784120857207,0.153887899153297,0.153837183250093,TRUE,"unstable_good_overlap_warning",16,1e-05,"epsilon_fraction"
0.001,0.12,1800,911,0.499163490420059,0.500788056701387,0.000331468312579908,0.000997309510759252,1.04446065133864e-06,0.0151986936326451,1.05010363498266e-05,14551.7149096671,1316.41744232501,0.999931279577273,0.999240362541662,0.193782320771818,0.102487895636059,0.0912944251357588,0.152507131250059,0.152454433637132,TRUE,"unstable_good_overlap_warning",17,1e-05,"epsilon_fraction"
0.001,0.12,1800,880,0.499002130911646,0.500826907269942,0.000330437532285677,0.000983438821046502,8.84945897821278e-07,0.0136975766243276,9.15001960222514e-06,15478.4339450025,1364.98492438905,0.999935393980841,0.999267391176172,0.0867084287017864,-0.00915940601104825,0.0958678347128347,0.147185346007096,0.147136174505241,TRUE,"unstable_good_overlap_warning",18,1e-05,"epsilon_fraction"
0.001,0.12,1800,927,0.499205860587501,0.500786764792243,0.00034419693592086,0.00100598881542573,1.14115676559545e-06,0.0162716849402681,1.12761022382313e-05,14258.9392017298,1310.4087572993,0.999929868555728,0.999236879336749,0.0141763503162181,-0.0829576490121642,0.0971339993283823,0.160142254863312,0.160086752925567,TRUE,"unstable_good_overlap_warning",19,1e-05,"epsilon_fraction"
0.001,0.12,1800,920,0.499188537234051,0.50086076882316,0.000339884265063151,0.000973688738752147,1.03613388827095e-06,0.0147686392870053,1.09288781481727e-05,14253.6012519101,1234.31879901351,0.99992984229162,0.999189836531049,0.0751757370202052,-0.0118026978458969,0.0869784348661021,0.152603329107275,0.152546851023132,TRUE,"unstable_good_overlap_warning",20,1e-05,"epsilon_fraction"
0.001,0.12,1800,950,0.49908624739272,0.500783119828624,0.000333893514158135,0.0010238568310897,1.30955573519989e-06,0.0178221194751841,1.24923896680993e-05,13609.2867192581,1291.275900202,0.999926520763312,0.99922557216483,0.0150497180141576,-0.0777848003940931,0.0928345184082506,0.16990619053148,0.169846627962444,TRUE,"unstable_good_overlap_warning",21,1e-05,"epsilon_fraction"
0.001,0.12,1800,901,0.499238303454391,0.500757087785789,0.000327569834281838,0.000981875116345354,9.68429598359054e-07,0.0149616854494919,1.00451296565502e-05,15449.4301649222,1358.47868097888,0.999935272693599,0.9992638824488,0.061309693971256,-0.0363799412959431,0.0976896352671991,0.158776921367413,0.158723608328571,TRUE,"unstable_good_overlap_warning",22,1e-05,"epsilon_fraction"
0.001,0.12,1800,909,0.499176317658597,0.500828626735525,0.000345899219068802,0.00101125562378478,1.0643940295892e-06,0.0148612832895008,1.04083174646366e-05,13962.2009109132,1295.35927901442,0.999928378053977,0.999228013404311,0.184438979616575,0.0874641777582674,0.0969748018583079,0.155174261404291,0.155119908709475,TRUE,"unstable_good_overlap_warning",23,1e-05,"epsilon_fraction"
0.001,0.12,1800,920,0.498947605145343,0.500746748465905,0.000353203459139251,0.00100220355565211,1.09788294837533e-06,0.0172806267999331,1.09306040199456e-05,15739.9537223028,1436.64176928026,0.999936467411681,0.999303932252714,0.201279425263662,0.0977089393794258,0.103570485884237,0.171488732547902,0.171434484195144,TRUE,"unstable_good_overlap_warning",24,1e-05,"epsilon_fraction"
0.001,0.12,1800,924,0.499091596894398,0.500831164302273,0.000323373932701154,0.000963854483923137,1.033681630693e-06,0.0166822065887937,1.11266353287398e-05,16138.6311737103,1371.85623075831,0.999938036876285,0.999271060642085,-0.00840703821854449,-0.0992519754889564,0.0908449372704119,0.157465104011081,0.157412579255779,TRUE,"unstable_good_overlap_warning",25,1e-05,"epsilon_fraction"
0.001,0.12,1800,935,0.499233875501844,0.500699007365948,0.000335937612941373,0.000981966776488906,1.12678877330823e-06,0.0186040205315169,1.16855436692552e-05,16510.6548558305,1452.04010393245,0.999939433050431,0.999311313787208,0.0785465984696557,-0.0103084755007494,0.0888550739704052,0.16765944624022,0.167606779715003,TRUE,"unstable_good_overlap_warning",26,1e-05,"epsilon_fraction"
0.001,0.12,1800,893,0.49906064979296,0.500881253534459,0.000330245650846772,0.00101891752514787,1.00640089443541e-06,0.0141748458281272,9.69377532911182e-06,14084.6912065587,1324.73012892381,0.99992900092836,0.999245129269603,0.0608081675232743,-0.0316223374105271,0.0924305049338014,0.147670727699361,0.147620221564318,TRUE,"unstable_good_overlap_warning",27,1e-05,"epsilon_fraction"
0.001,0.12,1800,910,0.499309632062225,0.500939872653598,0.000330295904117872,0.000971282137374485,9.86215651507909e-07,0.014710317755048,1.04539660899348e-05,14915.9240502381,1285.84650904269,0.999932957556191,0.999222302200949,0.156745302437131,0.074605603677943,0.0821396987591878,0.146328644721277,0.146276637375617,TRUE,"unstable_good_overlap_warning",28,1e-05,"epsilon_fraction"
0.001,0.12,1800,876,0.499174997298363,0.500833358181664,0.000327257305883843,0.00097183513598967,8.48883862137414e-07,0.0127479065343029,8.98800042336851e-06,15017.2563090136,1295.92929674757,0.99993340993991,0.999228352964541,0.0316954556557474,-0.056398849386094,0.0880943050418413,0.141047388410538,0.140997653107997,TRUE,"unstable_good_overlap_warning",29,1e-05,"epsilon_fraction"
0.001,0.12,1800,911,0.49917371823552,0.500818295903112,0.000333995896768691,0.000993788750849472,1.03710412773736e-06,0.0156028910108129,1.05010858709035e-05,15044.6715942146,1352.2823781417,0.999933531284233,0.99926050947926,0.06867277286194,-0.0312061722358237,0.0998789450977636,0.160695840916753,0.160641752316887,TRUE,"unstable_good_overlap_warning",30,1e-05,"epsilon_fraction"
0.005,0.12,1800,928,0.49482178202961,0.503729931316785,0.00172692872105373,0.00513784181294181,2.98846684145927e-05,0.0168761908562057,1.13210571785512e-05,564.710661068104,409.559366162786,0.998229181651877,0.997558351529428,0.190776529231028,0.099638351977576,0.0911381772534522,0.162727734627273,0.162673047279819,TRUE,"unstable_good_overlap_warning",1,1e-05,"epsilon_fraction"
0.005,0.12,1800,901,0.495998361306325,0.503781765891059,0.0016460501446286,0.00491194035309537,2.42363390580051e-05,0.0139826668161251,1.0045252335767e-05,576.929823545552,407.876829739744,0.998266686936282,0.997548279463097,-0.0445415617050658,-0.135448696263372,0.0909071345583061,0.146280930112508,0.146228284748012,TRUE,"unstable_good_overlap_warning",2,1e-05,"epsilon_fraction"
0.005,0.12,1800,881,0.495812220659473,0.504252756853687,0.00171619717426696,0.00491566546932013,2.21996258983269e-05,0.0136688389411351,9.18715442528892e-06,615.723841642088,435.496690014121,0.998375895275822,0.997703771296247,0.144013909286749,0.0565000402448603,0.0875138690418882,0.143706626916772,0.143658245875022,TRUE,"unstable_good_overlap_warning",3,1e-05,"epsilon_fraction"
0.005,0.12,1800,918,0.496353818129322,0.504331895790359,0.00165279878420849,0.00497457371680607,2.68180367987513e-05,0.0151272534671198,1.08371538900177e-05,564.070128646559,401.730895274198,0.998227170790981,0.997510771484684,0.10922746723939,0.024925264155508,0.0843022030838819,0.152792123780011,0.152737286654328,TRUE,"unstable_good_overlap_warning",4,1e-05,"epsilon_fraction"
0.005,0.12,1800,897,0.495646301649837,0.503873304281645,0.00164820109934705,0.00491585392147573,2.38454990167309e-05,0.012688673261248,9.86753049849017e-06,532.120265226791,376.372976374586,0.99812072558527,0.997343061104885,0.0466855930474724,-0.0322053537823433,0.0788909468298158,0.138042754381745,0.137988967368659,TRUE,"unstable_good_overlap_warning",5,1e-05,"epsilon_fraction"
0.005,0.12,1800,885,0.495505148222124,0.504705939338824,0.00165819073857798,0.00495199458371999,2.29311939489816e-05,0.0136965885680415,9.35117846648043e-06,597.290686150678,424.274535705478,0.998325773324134,0.997643035544574,0.177038290857091,0.088432442591726,0.0886058482653654,0.143340024398983,0.143291002130834,TRUE,"unstable_good_overlap_warning",6,1e-05,"epsilon_fraction"
0.005,0.12,1800,911,0.496302088068289,0.503991520024462,0.00163087602520706,0.00495592775087945,2.5781045055534e-05,0.0139667714098928,1.04966468237153e-05,541.745743037472,384.996141881941,0.998154115629238,0.997402571373542,0.222363377501424,0.140185313277246,0.0821780642241773,0.146794475669432,0.146739201981005,TRUE,"unstable_good_overlap_warning",7,1e-05,"epsilon_fraction"
